date,ticker,iv,hv,source
2026-05-29,GOOG,0.27808963,0.32982465,ibkr
2026-06-01,GOOG,0.29566271,0.33050725,ibkr
2026-06-02,GOOG,0.2977264,0.34735011,ibkr
2026-06-03,GOOG,0.30790195,0.34819146,ibkr
2026-06-04,GOOG,0.30140928,0.34866769,ibkr
2026-06-05,GOOG,0.31825213,0.35255695,ibkr
2026-06-08,GOOG,0.30375871,0.35085837,ibkr
2026-06-09,GOOG,0.30572715,0.35752567,ibkr
2026-06-10,GOOG,0.31533122,0.36201815,ibkr
2026-06-11,GOOG,0.31480737,0.36527243,ibkr
2026-06-12,GOOG,0.30661612,0.30421907,ibkr
2026-06-15,GOOG,0.29815501,0.30877505,ibkr
2026-06-16,GOOG,0.3008378,,ibkr
2026-06-08,GOOG,0.3188,0.3892,yf
2026-06-10,GOOG,0.3301,0.3863,yf
2026-06-12,GOOG,0.3243,0.2761,yf
2026-06-13,GOOG,0.3287,0.2761,yf
2026-06-14,GOOG,0.3139,0.2761,yf
2026-06-15,GOOG,0.3253,0.2896,yf
2025-06-17,GOOGL,0.26794582,0.35816065,ibkr
2025-06-18,GOOGL,0.25837349,0.35471588,ibkr
2025-06-20,GOOGL,0.29271005,0.31877599,ibkr
2025-06-23,GOOGL,0.31417239,0.31575984,ibkr
2025-06-24,GOOGL,0.30680661,0.31637894,ibkr
2025-06-25,GOOGL,0.31558522,0.30587002,ibkr
2025-06-26,GOOGL,0.32050631,0.30507629,ibkr
2025-06-27,GOOGL,0.32196677,0.30331422,ibkr
2025-06-30,GOOGL,0.35219183,0.30845756,ibkr
2025-07-01,GOOGL,0.35079487,0.2999647,ibkr
2025-07-02,GOOGL,0.3555731,0.29942497,ibkr
2025-07-03,GOOGL,0.35316018,0.29388476,ibkr
2025-07-07,GOOGL,0.36951092,0.27712128,ibkr
2025-07-08,GOOGL,0.3629865,0.26700922,ibkr
2025-07-09,GOOGL,0.3620499,0.27529572,ibkr
2025-07-10,GOOGL,0.35895437,0.27642281,ibkr
2025-07-11,GOOGL,0.35892262,0.27769277,ibkr
2025-07-14,GOOGL,0.36998715,0.2774864,ibkr
2025-07-15,GOOGL,0.36309762,0.27354952,ibkr
2025-07-16,GOOGL,0.36649476,0.26586626,ibkr
2025-07-17,GOOGL,0.36000209,0.26502491,ibkr
2025-07-18,GOOGL,0.35511274,0.26745371,ibkr
2025-07-21,GOOGL,0.35770029,0.26435818,ibkr
2025-07-22,GOOGL,0.37274932,0.26337396,ibkr
2025-07-23,GOOGL,0.36306587,0.26451692,ibkr
2025-07-24,GOOGL,0.28413782,0.28137565,ibkr
2025-07-25,GOOGL,0.27040637,0.28042318,ibkr
2025-07-28,GOOGL,0.27285104,0.28085179,ibkr
2025-07-29,GOOGL,0.28226462,0.27216844,ibkr
2025-07-30,GOOGL,0.27205732,0.27323203,ibkr
2025-07-31,GOOGL,0.28607451,0.27364477,ibkr
2025-08-01,GOOGL,0.29458324,0.27762927,ibkr
2025-08-04,GOOGL,0.29482136,0.26981901,ibkr
2025-08-05,GOOGL,0.29783752,0.26502491,ibkr
2025-08-06,GOOGL,0.28997964,0.26350096,ibkr
2025-08-07,GOOGL,0.30358409,0.2611674,ibkr
2025-08-08,GOOGL,0.29359902,0.25931009,ibkr
2025-08-11,GOOGL,0.30461593,0.25276979,ibkr
2025-08-12,GOOGL,0.30412382,0.24515002,ibkr
2025-08-13,GOOGL,0.29771052,0.25300791,ibkr
2025-08-14,GOOGL,0.29407526,0.25296028,ibkr
2025-08-15,GOOGL,0.29221794,0.25699241,ibkr
2025-08-18,GOOGL,0.29675805,0.25597644,ibkr
2025-08-19,GOOGL,0.29809151,0.25302378,ibkr
2025-08-20,GOOGL,0.29145596,0.24553101,ibkr
2025-08-21,GOOGL,0.29726603,0.24335621,ibkr
2025-08-22,GOOGL,0.29258305,0.25142046,ibkr
2025-08-25,GOOGL,0.30621926,0.25183319,ibkr
2025-08-26,GOOGL,0.30671137,0.2507061,ibkr
2025-08-27,GOOGL,0.30175852,0.25103947,ibkr
2025-08-28,GOOGL,0.29717079,0.25043624,ibkr
2025-08-29,GOOGL,0.30315548,0.25035686,ibkr
2025-09-02,GOOGL,0.31212457,0.26021493,ibkr
2025-09-03,GOOGL,0.27016825,0.32588777,ibkr
2025-09-04,GOOGL,0.26173889,0.32850707,ibkr
2025-09-05,GOOGL,0.25389688,0.30804483,ibkr
2025-09-08,GOOGL,0.25735752,0.30879093,ibkr
2025-09-09,GOOGL,0.26673936,0.310553,ibkr
2025-09-10,GOOGL,0.27118422,0.31125148,ibkr
2025-09-11,GOOGL,0.26958089,0.31418826,ibkr
2025-09-12,GOOGL,0.26942215,0.31358503,ibkr
2025-09-15,GOOGL,0.3127278,0.31468037,ibkr
2025-09-16,GOOGL,0.306378,0.31387077,ibkr
2025-09-17,GOOGL,0.29020188,0.31388664,ibkr
2025-09-18,GOOGL,0.29239256,0.31550584,ibkr
2025-09-19,GOOGL,0.28643962,0.31539472,ibkr
2025-09-22,GOOGL,0.30875918,0.31542647,ibkr
2025-09-23,GOOGL,0.3130453,0.31585508,ibkr
2025-09-24,GOOGL,0.31007676,0.31587096,ibkr
2025-09-25,GOOGL,0.32252238,0.31333104,ibkr
2025-09-26,GOOGL,0.31695042,0.31347391,ibkr
2025-09-29,GOOGL,0.36244676,0.31575984,ibkr
2025-09-30,GOOGL,0.36838383,0.31675993,ibkr
2025-10-01,GOOGL,0.38217878,0.32137941,ibkr
2025-10-02,GOOGL,0.39302107,0.31998246,ibkr
2025-10-03,GOOGL,0.39170348,0.32104605,ibkr
2025-10-06,GOOGL,0.40764149,0.31355328,ibkr
2025-10-07,GOOGL,0.40124406,0.31288655,ibkr
2025-10-08,GOOGL,0.39173523,0.31253731,ibkr
2025-10-09,GOOGL,0.39714844,0.31347391,ibkr
2025-10-10,GOOGL,0.40491107,0.31717267,ibkr
2025-10-13,GOOGL,0.40186317,0.31887124,ibkr
2025-10-14,GOOGL,0.41305469,0.31456925,ibkr
2025-10-15,GOOGL,0.42510345,0.24537227,ibkr
2025-10-16,GOOGL,0.44094621,0.24592788,ibkr
2025-10-17,GOOGL,0.42699251,0.24954726,ibkr
2025-10-20,GOOGL,0.41886476,0.24811856,ibkr
2025-10-21,GOOGL,0.41961087,0.25810362,ibkr
2025-10-22,GOOGL,0.42667502,0.26535827,ibkr
2025-10-23,GOOGL,0.40707001,0.26191351,ibkr
2025-10-24,GOOGL,0.39195747,0.26643774,ibkr
2025-10-27,GOOGL,0.39864064,0.26713622,ibkr
2025-10-28,GOOGL,0.40238703,0.26715209,ibkr
2025-10-29,GOOGL,0.41605498,0.26627899,ibkr
2025-10-30,GOOGL,0.32220489,0.31987133,ibkr
2025-10-31,GOOGL,0.32168103,0.32479243,ibkr
2025-11-03,GOOGL,0.31044188,0.32469718,ibkr
2025-11-04,GOOGL,0.30828294,0.33320592,ibkr
2025-11-05,GOOGL,0.31087049,0.33625383,ibkr
2025-11-06,GOOGL,0.32793558,0.3355236,ibkr
2025-11-07,GOOGL,0.32047456,0.33909536,ibkr
2025-11-10,GOOGL,0.32695136,0.34050819,ibkr
2025-11-11,GOOGL,0.31277543,0.34011133,ibkr
2025-11-12,GOOGL,0.3112356,0.3378889,ibkr
2025-11-13,GOOGL,0.33531723,0.34033357,ibkr
2025-11-14,GOOGL,0.31814101,0.34957254,ibkr
2025-11-17,GOOGL,0.34652463,0.36806634,ibkr
2025-11-18,GOOGL,0.35952585,0.37379704,ibkr
2025-11-19,GOOGL,0.36168479,0.39137012,ibkr
2025-11-20,GOOGL,0.37786091,0.41341981,ibkr
2025-11-21,GOOGL,0.36184353,0.42003948,ibkr
2025-11-24,GOOGL,0.35662082,0.43343756,ibkr
2025-11-25,GOOGL,0.35017577,0.44048584,ibkr
2025-11-26,GOOGL,0.33576172,0.44139069,ibkr
2025-11-28,GOOGL,0.32387171,0.44320039,ibkr
2025-12-01,GOOGL,0.31982371,0.44235904,ibkr
2025-12-02,GOOGL,0.30561603,0.4428194,ibkr
2025-12-03,GOOGL,0.29464674,0.43669184,ibkr
2025-12-04,GOOGL,0.29415463,0.43367568,ibkr
2025-12-05,GOOGL,0.28107404,0.43362806,ibkr
2025-12-08,GOOGL,0.30420319,0.43226285,ibkr
2025-12-09,GOOGL,0.28991614,0.42872283,ibkr
2025-12-10,GOOGL,0.28409019,0.42931019,ibkr
2025-12-11,GOOGL,0.29178933,0.43329469,ibkr
2025-12-12,GOOGL,0.27886748,0.39729131,ibkr
2025-12-15,GOOGL,0.27864524,0.39414816,ibkr
2025-12-16,GOOGL,0.27658155,0.39683095,ibkr
2025-12-17,GOOGL,0.28742384,0.39141774,ibkr
2025-12-18,GOOGL,0.27496235,0.39143361,ibkr
2025-12-19,GOOGL,0.26305647,0.38890957,ibkr
2025-12-22,GOOGL,0.25751627,0.38665539,ibkr
2025-12-23,GOOGL,0.25564307,0.3806072,ibkr
2025-12-24,GOOGL,0.25270629,0.37968648,ibkr
2025-12-26,GOOGL,0.2547541,0.37671795,ibkr
2025-12-29,GOOGL,0.26672348,0.37360654,ibkr
2025-12-30,GOOGL,0.26145314,0.36387547,ibkr
2025-12-31,GOOGL,0.26670761,0.34377834,ibkr
2026-01-02,GOOGL,0.29648818,0.34550866,ibkr
2026-01-05,GOOGL,0.33706343,0.32682437,ibkr
2026-01-06,GOOGL,0.34703262,0.30110767,ibkr
2026-01-07,GOOGL,0.36779647,0.29245606,ibkr
2026-01-08,GOOGL,0.37241595,0.27913735,ibkr
2026-01-09,GOOGL,0.35690656,0.26373907,ibkr
2026-01-12,GOOGL,0.37162223,0.2630406,ibkr
2026-01-13,GOOGL,0.38187716,0.25864336,ibkr
2026-01-14,GOOGL,0.37721006,0.25802425,ibkr
2026-01-15,GOOGL,0.36520893,0.25854811,ibkr
2026-01-16,GOOGL,0.35496987,0.25778613,ibkr
2026-01-20,GOOGL,0.37797203,0.26989838,ibkr
2026-01-21,GOOGL,0.37093963,0.27786739,ibkr
2026-01-22,GOOGL,0.36666938,0.2805978,ibkr
2026-01-23,GOOGL,0.36479619,0.28088354,ibkr
2026-01-26,GOOGL,0.37392403,0.28224875,ibkr
2026-01-27,GOOGL,0.37795616,0.27561321,ibkr
2026-01-28,GOOGL,0.37132061,0.27208906,ibkr
2026-01-29,GOOGL,0.3829725,0.28751909,ibkr
2026-01-30,GOOGL,0.37981348,0.28483629,ibkr
2026-02-02,GOOGL,0.37690844,0.28393145,ibkr
2026-02-03,GOOGL,0.40052971,0.28518553,ibkr
2026-02-04,GOOGL,0.42310326,0.29432925,ibkr
2026-02-05,GOOGL,0.35536673,0.3700189,ibkr
2026-02-06,GOOGL,0.31756953,0.37597184,ibkr
2026-02-09,GOOGL,0.30666374,0.38114693,ibkr
2026-02-10,GOOGL,0.29778989,0.38438533,ibkr
2026-02-11,GOOGL,0.30074255,0.38784598,ibkr
2026-02-12,GOOGL,0.31999833,0.39095738,ibkr
2026-02-13,GOOGL,0.30942591,0.39170348,ibkr
2026-02-17,GOOGL,0.31369615,0.38983029,ibkr
2026-02-18,GOOGL,0.30577477,0.38910006,ibkr
2026-02-19,GOOGL,0.3121087,0.38670301,ibkr
2026-02-20,GOOGL,0.31241031,0.38576642,ibkr
2026-02-23,GOOGL,0.33174547,0.38173429,ibkr
2026-02-24,GOOGL,0.32488768,0.38265501,ibkr
2026-02-25,GOOGL,0.31171184,0.38028971,ibkr
2026-02-26,GOOGL,0.30929891,0.38265501,ibkr
2026-02-27,GOOGL,0.31701392,0.38368686,ibkr
2026-03-02,GOOGL,0.33257094,0.39276707,ibkr
2026-03-03,GOOGL,0.33566647,0.40013285,ibkr
2026-03-04,GOOGL,0.32349072,0.3904494,ibkr
2026-03-05,GOOGL,0.3289833,0.38522668,ibkr
2026-03-06,GOOGL,0.34360372,0.38441708,ibkr
2026-03-09,GOOGL,0.32422095,0.38808409,ibkr
2026-03-10,GOOGL,0.31082286,0.38622678,ibkr
2026-03-11,GOOGL,0.30985452,0.38644902,ibkr
2026-03-12,GOOGL,0.32055394,0.38827459,ibkr
2026-03-13,GOOGL,0.32569728,0.37800378,ibkr
2026-03-16,GOOGL,0.29975833,0.37609884,ibkr
2026-03-17,GOOGL,0.27832775,0.37470188,ibkr
2026-03-18,GOOGL,0.29539284,0.37124124,ibkr
2026-03-19,GOOGL,0.2928053,0.36614552,ibkr
2026-03-20,GOOGL,0.31691868,0.29048762,ibkr
2026-03-23,GOOGL,0.30688599,0.2838997,ibkr
2026-03-24,GOOGL,0.32934841,0.28032793,ibkr
2026-03-25,GOOGL,0.32599889,0.28050255,ibkr
2026-03-26,GOOGL,0.35317605,0.28091529,ibkr
2026-03-27,GOOGL,0.36962204,0.27975645,ibkr
2026-03-30,GOOGL,0.38779835,0.28048668,ibkr
2026-03-31,GOOGL,0.3669075,0.27872461,ibkr
2026-04-01,GOOGL,0.36860607,0.28521728,ibkr
2026-04-02,GOOGL,0.36687575,0.29469436,ibkr
2026-04-06,GOOGL,0.36584391,0.29040825,ibkr
2026-04-07,GOOGL,0.37681319,0.29015425,ibkr
2026-04-08,GOOGL,0.35692243,0.32150641,ibkr
2026-04-09,GOOGL,0.36157367,0.32480831,ibkr
2026-04-10,GOOGL,0.35593822,0.32009358,ibkr
2026-04-13,GOOGL,0.36814571,0.31822038,ibkr
2026-04-14,GOOGL,0.36466919,0.30882268,ibkr
2026-04-15,GOOGL,0.37052689,0.29859949,ibkr
2026-04-16,GOOGL,0.36401834,0.29858362,ibkr
2026-04-17,GOOGL,0.34969953,0.29848837,ibkr
2026-04-20,GOOGL,0.3557636,0.29390064,ibkr
2026-04-21,GOOGL,0.36886006,0.28969389,ibkr
2026-04-22,GOOGL,0.3660979,0.29253543,ibkr
2026-04-23,GOOGL,0.36417708,0.2927418,ibkr
2026-04-24,GOOGL,0.36033545,0.29253543,ibkr
2026-04-27,GOOGL,0.37290806,0.29383714,ibkr
2026-04-28,GOOGL,0.35695418,0.29496423,ibkr
2026-04-29,GOOGL,0.36120855,0.30185377,ibkr
2026-04-30,GOOGL,0.30115529,0.36917755,ibkr
2026-05-01,GOOGL,0.29328153,0.3685902,ibkr
2026-05-04,GOOGL,0.29340853,0.36752661,ibkr
2026-05-05,GOOGL,0.30558428,0.3692728,ibkr
2026-05-06,GOOGL,0.30433019,0.37003478,ibkr
2026-05-07,GOOGL,0.30829882,0.36827271,ibkr
2026-05-08,GOOGL,0.3033301,0.36412946,ibkr
2026-05-11,GOOGL,0.31295005,0.36646301,ibkr
2026-05-12,GOOGL,0.30982277,0.36582803,ibkr
2026-05-13,GOOGL,0.3281102,0.36392309,ibkr
2026-05-14,GOOGL,0.31983958,0.3613673,ibkr
2026-05-15,GOOGL,0.31914111,0.35474763,ibkr
2026-05-18,GOOGL,0.32477656,0.36090694,ibkr
2026-05-19,GOOGL,0.31498199,0.35839876,ibkr
2026-05-20,GOOGL,0.31141022,0.33279318,ibkr
2026-05-21,GOOGL,0.29788514,0.33280906,ibkr
2026-05-22,GOOGL,0.28648724,0.33245982,ibkr
2026-05-26,GOOGL,0.30436194,0.33238045,ibkr
2026-05-27,GOOGL,0.30434606,0.3314756,ibkr
2026-05-28,GOOGL,0.28764608,0.33160259,ibkr
2026-05-29,GOOGL,0.28375683,0.33323767,ibkr
2026-06-01,GOOGL,0.29953609,0.33401552,ibkr
2026-06-02,GOOGL,0.30766384,0.35128698,ibkr
2026-06-03,GOOGL,0.31236269,0.35195371,ibkr
2026-06-04,GOOGL,0.30587002,0.35265219,ibkr
2026-06-05,GOOGL,0.32171278,0.35636683,ibkr
2026-06-08,GOOGL,0.30820357,0.35493812,ibkr
2026-06-09,GOOGL,0.31463275,0.36074819,ibkr
2026-06-10,GOOGL,0.31877599,0.36498668,ibkr
2026-06-11,GOOGL,0.3192681,0.36549467,ibkr
2026-06-12,GOOGL,0.310553,0.30428257,ibkr
2026-06-15,GOOGL,0.30340947,0.31018788,ibkr
2026-06-16,GOOGL,0.30306023,,ibkr
2026-06-08,GOOGL,0.3212,0.3911,yf
2026-06-10,GOOGL,0.3374,0.3884,yf
2026-06-12,GOOGL,0.3326,0.276,yf
2026-06-13,GOOGL,0.3371,0.276,yf
2026-06-14,GOOGL,0.3201,0.276,yf
2026-06-15,GOOGL,0.3264,0.2911,yf
2025-06-17,GS,0.30391745,0.28412194,ibkr
2025-06-18,GS,0.29872649,0.28015331,ibkr
2025-06-20,GS,0.30334597,0.2799787,ibkr
2025-06-23,GS,0.29690092,0.27926434,ibkr
2025-06-24,GS,0.28837631,0.28042318,ibkr
2025-06-25,GS,0.29228144,0.22841829,ibkr
2025-06-26,GS,0.29829788,0.22775156,ibkr
2025-06-27,GS,0.29078924,0.22718008,ibkr
2025-06-30,GS,0.28945578,0.24676922,ibkr
2025-07-01,GS,0.28948753,0.24818206,ibkr
2025-07-02,GS,0.28594751,0.23683178,ibkr
2025-07-03,GS,0.28480455,0.23589519,ibkr
2025-07-07,GS,0.29375777,0.23245042,ibkr
2025-07-08,GS,0.29034475,0.23354576,ibkr
2025-07-09,GS,0.27099372,0.2234337,ibkr
2025-07-10,GS,0.27281929,0.21935395,ibkr
2025-07-11,GS,0.27710541,0.2193857,ibkr
2025-07-14,GS,0.278296,0.21768713,ibkr
2025-07-15,GS,0.2734384,0.21630604,ibkr
2025-07-16,GS,0.23737152,0.2224336,ibkr
2025-07-17,GS,0.23157732,0.22176687,ibkr
2025-07-18,GS,0.22933902,0.22352895,ibkr
2025-07-21,GS,0.22860879,0.21814749,ibkr
2025-07-22,GS,0.22830717,0.21581393,ibkr
2025-07-23,GS,0.23403787,0.21636954,ibkr
2025-07-24,GS,0.2274182,0.21741726,ibkr
2025-07-25,GS,0.21914758,0.2145281,ibkr
2025-07-28,GS,0.21981431,0.21336926,ibkr
2025-07-29,GS,0.23199006,0.21000386,ibkr
2025-07-30,GS,0.24302284,0.20868628,ibkr
2025-07-31,GS,0.2403083,0.20994037,ibkr
2025-08-01,GS,0.27453374,0.22292571,ibkr
2025-08-04,GS,0.24938852,0.22395756,ibkr
2025-08-05,GS,0.25389688,0.22110015,ibkr
2025-08-06,GS,0.24187988,0.21859197,ibkr
2025-08-07,GS,0.24994413,0.2210684,ibkr
2025-08-08,GS,0.2353237,0.22068741,ibkr
2025-08-11,GS,0.24270535,0.21930633,ibkr
2025-08-12,GS,0.23445061,0.20249522,ibkr
2025-08-13,GS,0.24299109,0.20409855,ibkr
2025-08-14,GS,0.24130839,0.20259047,ibkr
2025-08-15,GS,0.23905421,0.20282859,ibkr
2025-08-18,GS,0.24127665,0.1993362,ibkr
2025-08-19,GS,0.24818206,0.1982726,ibkr
2025-08-20,GS,0.25408737,0.20087602,ibkr
2025-08-21,GS,0.25896085,0.20078078,ibkr
2025-08-22,GS,0.23908596,0.20563837,ibkr
2025-08-25,GS,0.24041942,0.20584474,ibkr
2025-08-26,GS,0.24502303,0.20611461,ibkr
2025-08-27,GS,0.24561039,0.19916158,ibkr
2025-08-28,GS,0.23606981,0.19662165,ibkr
2025-08-29,GS,0.23929233,0.19608192,ibkr
2025-09-02,GS,0.25476998,0.20198724,ibkr
2025-09-03,GS,0.25613518,0.19992355,ibkr
2025-09-04,GS,0.2498965,0.19998705,ibkr
2025-09-05,GS,0.2498965,0.21160719,ibkr
2025-09-08,GS,0.25146808,0.21162306,ibkr
2025-09-09,GS,0.25586532,0.21500433,ibkr
2025-09-10,GS,0.25678604,0.21478209,ibkr
2025-09-11,GS,0.25826237,0.21675053,ibkr
2025-09-12,GS,0.26089754,0.21484559,ibkr
2025-09-15,GS,0.28597926,0.1990822,ibkr
2025-09-16,GS,0.29815501,0.19809798,ibkr
2025-09-17,GS,0.29780577,0.19719314,ibkr
2025-09-18,GS,0.29129722,0.1983361,ibkr
2025-09-19,GS,0.28777308,0.19622479,ibkr
2025-09-22,GS,0.2863285,0.19485958,ibkr
2025-09-23,GS,0.30952115,0.20216186,ibkr
2025-09-24,GS,0.30979102,0.197717,ibkr
2025-09-25,GS,0.31610908,0.19735188,ibkr
2025-09-26,GS,0.30253637,0.19800274,ibkr
2025-09-29,GS,0.31125148,0.1983996,ibkr
2025-09-30,GS,0.31245794,0.20443191,ibkr
2025-10-01,GS,0.31207695,0.20392393,ibkr
2025-10-02,GS,0.30983864,0.20236823,ibkr
2025-10-03,GS,0.31636307,0.20519389,ibkr
2025-10-06,GS,0.32404633,0.20628923,ibkr
2025-10-07,GS,0.32131591,0.21275015,ibkr
2025-10-08,GS,0.33025326,0.21254379,ibkr
2025-10-09,GS,0.33034851,0.21375025,ibkr
2025-10-10,GS,0.36485969,0.22075091,ibkr
2025-10-13,GS,0.33925411,0.22633873,ibkr
2025-10-14,GS,0.30101242,0.26200875,ibkr
2025-10-15,GS,0.30331422,0.26583451,ibkr
2025-10-16,GS,0.37787679,0.27326378,ibkr
2025-10-17,GS,0.31395014,0.2660885,ibkr
2025-10-20,GS,0.28988439,0.26767595,ibkr
2025-10-21,GS,0.28278848,0.26483441,ibkr
2025-10-22,GS,0.29175758,0.26480267,ibkr
2025-10-23,GS,0.28077242,0.26243736,ibkr
2025-10-24,GS,0.26654886,0.26627899,ibkr
2025-10-27,GS,0.26559639,0.26672348,ibkr
2025-10-28,GS,0.26805694,0.26697747,ibkr
2025-10-29,GS,0.28677298,0.27070798,ibkr
2025-10-30,GS,0.28324884,0.27623231,ibkr
2025-10-31,GS,0.27980408,0.27601007,ibkr
2025-11-03,GS,0.28026444,0.27739115,ibkr
2025-11-04,GS,0.29177345,0.28401082,ibkr
2025-11-05,GS,0.27529572,0.28724922,ibkr
2025-11-06,GS,0.28294723,0.28891604,ibkr
2025-11-07,GS,0.28485217,0.29472611,ibkr
2025-11-10,GS,0.28216938,0.29883761,ibkr
2025-11-11,GS,0.27310503,0.29567858,ibkr
2025-11-12,GS,0.26769183,0.29688505,ibkr
2025-11-13,GS,0.29069399,0.30212363,ibkr
2025-11-14,GS,0.29340853,0.30729872,ibkr
2025-11-17,GS,0.31583921,0.30791783,ibkr
2025-11-18,GS,0.32807845,0.30780671,ibkr
2025-11-19,GS,0.32320498,0.3073781,ibkr
2025-11-20,GS,0.33796827,0.32317323,ibkr
2025-11-21,GS,0.31414064,0.32545916,ibkr
2025-11-24,GS,0.29326566,0.32296686,ibkr
2025-11-25,GS,0.28607451,0.29871061,ibkr
2025-11-26,GS,0.2686443,0.29577383,ibkr
2025-11-28,GS,0.25275391,0.2887573,ibkr
2025-12-01,GS,0.26461217,0.28858268,ibkr
2025-12-02,GS,0.25759564,0.28732859,ibkr
2025-12-03,GS,0.25169032,0.28824931,ibkr
2025-12-04,GS,0.24673748,0.28758258,ibkr
2025-12-05,GS,0.2378795,0.28712222,ibkr
2025-12-08,GS,0.2556272,0.28472517,ibkr
2025-12-09,GS,0.25084897,0.28521728,ibkr
2025-12-10,GS,0.24972188,0.28891604,ibkr
2025-12-11,GS,0.25435724,0.28896367,ibkr
2025-12-12,GS,0.25924659,0.28440768,ibkr
2025-12-15,GS,0.27683554,0.2853284,ibkr
2025-12-16,GS,0.27693079,0.2863285,ibkr
2025-12-17,GS,0.29474199,0.28093117,ibkr
2025-12-18,GS,0.29145596,0.28051843,ibkr
2025-12-19,GS,0.27883573,0.27877223,ibkr
2025-12-22,GS,0.26983488,0.27227956,ibkr
2025-12-23,GS,0.26351683,0.26716797,ibkr
2025-12-24,GS,0.27504172,0.26639012,ibkr
2025-12-26,GS,0.27177157,0.26423118,ibkr
2025-12-29,GS,0.27881986,0.25619868,ibkr
2025-12-30,GS,0.28482042,0.24788044,ibkr
2025-12-31,GS,0.28075655,0.24134014,ibkr
2026-01-02,GS,0.29174171,0.24002256,ibkr
2026-01-05,GS,0.30898142,0.25053148,ibkr
2026-01-06,GS,0.30293323,0.22935489,ibkr
2026-01-07,GS,0.31029901,0.2226876,ibkr
2026-01-08,GS,0.30613988,0.22171925,ibkr
2026-01-09,GS,0.29626594,0.2120358,ibkr
2026-01-12,GS,0.29832963,0.21306764,ibkr
2026-01-13,GS,0.29658343,0.2138455,ibkr
2026-01-14,GS,0.29807563,0.21484559,ibkr
2026-01-15,GS,0.2756767,0.22935489,ibkr
2026-01-16,GS,0.25038861,0.23219643,ibkr
2026-01-20,GS,0.28689998,0.24216562,ibkr
2026-01-21,GS,0.26413594,0.24570563,ibkr
2026-01-22,GS,0.25518271,0.24742008,ibkr
2026-01-23,GS,0.2547541,0.25492872,ibkr
2026-01-26,GS,0.24903928,0.25010287,ibkr
2026-01-27,GS,0.25846874,0.24692797,ibkr
2026-01-28,GS,0.25445249,0.24616599,ibkr
2026-01-29,GS,0.26872367,0.25202369,ibkr
2026-01-30,GS,0.27018412,0.25445249,ibkr
2026-02-02,GS,0.2724383,0.25840524,ibkr
2026-02-03,GS,0.30190139,0.27083498,ibkr
2026-02-04,GS,0.31969671,0.28575702,ibkr
2026-02-05,GS,0.33536485,0.29617069,ibkr
2026-02-06,GS,0.29502773,0.30225063,ibkr
2026-02-09,GS,0.29080511,0.30342534,ibkr
2026-02-10,GS,0.30747334,0.310553,ibkr
2026-02-11,GS,0.3152836,0.3192046,ibkr
2026-02-12,GS,0.354827,0.33436476,ibkr
2026-02-13,GS,0.3395716,0.34503243,ibkr
2026-02-17,GS,0.33920648,0.34304811,ibkr
2026-02-18,GS,0.32012533,0.33939698,ibkr
2026-02-19,GS,0.33896837,0.34328623,ibkr
2026-02-20,GS,0.31709329,0.34371484,ibkr
2026-02-23,GS,0.35741454,0.35425552,ibkr
2026-02-24,GS,0.34552454,0.35841464,ibkr
2026-02-25,GS,0.32930079,0.3604942,ibkr
2026-02-26,GS,0.32679262,0.36109743,ibkr
2026-02-27,GS,0.38127393,0.37367004,ibkr
2026-03-02,GS,0.38090882,0.37822602,ibkr
2026-03-03,GS,0.37282869,0.39552924,ibkr
2026-03-04,GS,0.34566741,0.3918781,ibkr
2026-03-05,GS,0.36670113,0.39911688,ibkr
2026-03-06,GS,0.39810091,0.40921306,ibkr
2026-03-09,GS,0.38684588,0.41546762,ibkr
2026-03-10,GS,0.37752755,0.41769005,ibkr
2026-03-11,GS,0.37405103,0.41937275,ibkr
2026-03-12,GS,0.41408654,0.42627816,ibkr
2026-03-13,GS,0.41284833,0.42350012,ibkr
2026-03-16,GS,0.40291088,0.4243256,ibkr
2026-03-17,GS,0.38171842,0.42159518,ibkr
2026-03-18,GS,0.39711669,0.41257846,ibkr
2026-03-19,GS,0.40016459,0.40624453,ibkr
2026-03-20,GS,0.42546856,0.40127581,ibkr
2026-03-23,GS,0.40273626,0.40456183,ibkr
2026-03-24,GS,0.40653027,0.40735575,ibkr
2026-03-25,GS,0.40218066,0.40559368,ibkr
2026-03-26,GS,0.42546856,0.40451421,ibkr
2026-03-27,GS,0.44918507,0.39478314,ibkr
2026-03-30,GS,0.45385218,0.38803647,ibkr
2026-03-31,GS,0.40880033,0.3983549,ibkr
2026-04-01,GS,0.39649758,0.40137106,ibkr
2026-04-02,GS,0.39806916,0.40922894,ibkr
2026-04-06,GS,0.38402022,0.40760974,ibkr
2026-04-07,GS,0.38295663,0.39981536,ibkr
2026-04-08,GS,0.34398471,0.43053253,ibkr
2026-04-09,GS,0.32941191,0.42843709,ibkr
2026-04-10,GS,0.32041107,0.42751637,ibkr
2026-04-13,GS,0.29867887,0.43526313,ibkr
2026-04-14,GS,0.29645643,0.42537331,ibkr
2026-04-15,GS,0.30396508,0.411372,ibkr
2026-04-16,GS,0.31155309,0.40943531,ibkr
2026-04-17,GS,0.29074161,0.40346649,ibkr
2026-04-20,GS,0.30604464,0.39105263,ibkr
2026-04-21,GS,0.31490261,0.38178191,ibkr
2026-04-22,GS,0.30390158,0.3804802,ibkr
2026-04-23,GS,0.30440956,0.37987697,ibkr
